direction,time,canid,len,data
RX,10:10:40.428,0x101,32,6E 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 19 4C BC FF 40 1A
TX,10:10:40.453,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:40.478,0x101,32,6F 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 1A 4C BC 00 41 1A
TX,10:10:40.498,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:40.522,0x101,32,70 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 1A 4C BC 00 41 1A
TX,10:10:40.545,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:40.567,0x101,32,71 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 1A 4C BC 00 41 1A
TX,10:10:40.592,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:40.611,0x101,32,72 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 19 4C BC FF 40 1A
TX,10:10:40.636,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:40.660,0x101,32,73 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 18 4C BC FE 40 1A
TX,10:10:40.683,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:40.706,0x101,32,74 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 17 4C BC FD 40 1A
TX,10:10:40.726,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:40.745,0x101,32,75 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 16 4C BC FC 40 1A
TX,10:10:40.767,0x300,6,40 40 40 08 04 01
TX,10:10:40.786,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:10:40.807,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:40.826,0x101,32,76 40 40 38 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 15 4C BC FB 40 1A
RX,10:10:40.847,0x101,16,77 40 00 39 24 01 00 01 10 42 10 20 03 00 01 20
RX,10:10:40.867,0x101,32,78 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 14 4C BC FA 40 1A
TX,10:10:40.894,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:40.914,0x101,32,79 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 14 4C BC FA 40 1A
TX,10:10:40.937,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:40.959,0x101,32,7A 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 14 4C BC FA 40 1A
TX,10:10:40.984,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:41.009,0x101,32,7B 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 14 4C BC FA 40 1A
TX,10:10:41.032,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:41.056,0x101,32,7C 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 14 4C BC FA 40 1A
TX,10:10:41.076,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:41.099,0x101,32,7D 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 14 4C BC FA 40 1A
TX,10:10:41.122,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:41.143,0x101,32,7E 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 14 4C BC FA 40 1A
TX,10:10:41.166,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:41.189,0x101,32,7F 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 15 4C BC FB 40 1A
TX,10:10:41.209,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:41.230,0x101,32,40 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 15 4C BC FB 40 1A
TX,10:10:41.254,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:41.277,0x101,32,41 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 15 4C BC FB 40 1A
TX,10:10:41.299,0x300,6,40 40 40 08 04 01
TX,10:10:41.320,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:10:41.342,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:41.363,0x101,32,42 40 40 38 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 15 4C BC FB 40 1A
RX,10:10:41.384,0x101,16,43 40 00 39 24 01 00 01 10 42 10 20 03 00 01 20
RX,10:10:41.410,0x101,32,44 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 15 4C BC FB 40 1A
TX,10:10:41.433,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:41.454,0x101,32,45 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 15 4C BC FB 40 1A
TX,10:10:41.479,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:41.501,0x101,32,46 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 14 4C BC FA 40 1A
TX,10:10:41.522,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:41.547,0x101,32,47 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 14 4C BC FA 40 1A
TX,10:10:41.570,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:41.589,0x101,32,48 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 13 4C BC F9 40 1A
TX,10:10:41.614,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:41.635,0x101,32,49 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 12 4C BC F8 40 1A
TX,10:10:41.662,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:41.685,0x101,32,4A 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 12 4C BC F8 40 1A
TX,10:10:41.706,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:41.729,0x101,32,4B 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 12 4C BC F8 40 1A
TX,10:10:41.752,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:41.773,0x101,32,4C 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 12 4C BC F8 40 1A
TX,10:10:41.793,0x300,6,40 40 40 08 04 01
TX,10:10:41.814,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:10:41.835,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:41.857,0x101,32,4D 40 40 38 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 12 4C BC F8 40 1A
RX,10:10:41.877,0x101,16,4E 40 00 39 24 01 00 01 10 42 10 20 03 00 01 20
RX,10:10:41.897,0x101,32,4F 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 11 4C BC F7 40 1A
TX,10:10:41.921,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:41.944,0x101,32,50 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 11 4C BC F7 40 1A
TX,10:10:41.971,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:41.991,0x101,32,51 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 11 4C BC F7 40 1A
TX,10:10:42.011,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:42.032,0x101,32,52 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 10 4C BC F6 40 1A
TX,10:10:42.057,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:42.078,0x101,32,53 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 11 4C BC F7 40 1A
TX,10:10:42.099,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:42.119,0x101,32,54 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 11 4C BC F7 40 1A
TX,10:10:42.142,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:42.165,0x101,32,55 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 11 4C BC F7 40 1A
TX,10:10:42.188,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:42.210,0x101,32,56 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 11 4C BC F7 40 1A
TX,10:10:42.232,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:42.251,0x101,32,57 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 11 4C BC F7 40 1A
TX,10:10:42.272,0x300,6,40 40 40 08 04 01
TX,10:10:42.292,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:10:42.315,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:42.338,0x101,32,58 40 40 38 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 11 4C BC F7 40 1A
RX,10:10:42.360,0x101,16,59 40 00 39 24 01 00 01 10 42 10 20 03 00 01 20
RX,10:10:42.381,0x101,32,5A 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 11 4C BC F7 40 1A
TX,10:10:42.417,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:42.441,0x101,32,5B 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 11 4C BC F7 40 1A
TX,10:10:42.471,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:42.494,0x101,32,5C 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 11 4C BC F7 40 1A
TX,10:10:42.515,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:42.540,0x101,32,5D 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 10 4C BC F6 40 1A
TX,10:10:42.566,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:42.588,0x101,32,5E 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 10 4C BC F6 40 1A
TX,10:10:42.613,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:42.632,0x101,32,5F 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 10 4C BC F6 40 1A
TX,10:10:42.657,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:42.680,0x101,32,60 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 10 4C BC F6 40 1A
TX,10:10:42.703,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:42.725,0x101,32,61 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 10 4C BC F6 40 1A
TX,10:10:42.759,0x300,6,40 40 40 08 04 01
TX,10:10:42.782,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:10:42.811,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:42.834,0x101,32,62 40 40 38 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 11 4C BC F7 40 1A
RX,10:10:42.861,0x101,16,63 40 00 39 24 01 00 01 10 42 10 20 03 00 01 20
RX,10:10:42.883,0x101,32,64 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 11 4C BC F7 40 1A
TX,10:10:42.912,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:42.932,0x101,32,65 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 12 4C BC F8 40 1A
TX,10:10:42.959,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:42.979,0x101,32,66 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 12 4C BC F8 40 1A
TX,10:10:42.998,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:43.018,0x101,32,67 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 12 4C BC F8 40 1A
TX,10:10:43.042,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:43.064,0x101,32,68 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 12 4C BC F8 40 1A
TX,10:10:43.088,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:43.112,0x101,32,69 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 12 4C BC F8 40 1A
TX,10:10:43.144,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:43.168,0x101,32,6A 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 12 4C BC F8 40 1A
TX,10:10:43.202,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:43.227,0x101,32,6B 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 12 4C BC F8 40 1A
TX,10:10:43.250,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:43.272,0x101,32,6C 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 12 4C BC F8 40 1A
TX,10:10:43.310,0x300,6,40 40 40 08 04 01
TX,10:10:43.335,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:10:43.366,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:43.389,0x101,32,6D 40 40 38 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 14 4C BC FA 40 1A
RX,10:10:43.414,0x101,16,6E 40 00 39 24 01 00 01 10 42 10 20 03 00 01 20
RX,10:10:43.436,0x101,32,6F 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 14 4C BC FA 40 1A
TX,10:10:43.465,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:43.489,0x101,32,70 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 15 4C BC FB 40 1A
TX,10:10:43.513,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:43.534,0x101,32,71 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 15 4C BC FB 40 1A
TX,10:10:43.560,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:43.585,0x101,32,72 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 15 4C BC FB 40 1A
TX,10:10:43.609,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:43.635,0x101,32,73 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 14 4C BC FA 40 1A
TX,10:10:43.663,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:43.686,0x101,32,74 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 14 4C BC FA 40 1A
TX,10:10:43.711,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:43.733,0x101,32,75 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 14 4C BC FA 40 1A
TX,10:10:43.762,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:43.786,0x101,32,76 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 14 4C BC FA 40 1A
TX,10:10:43.810,0x300,6,40 40 40 08 04 01
TX,10:10:43.835,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:10:43.862,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:43.885,0x101,32,77 40 40 38 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 14 4C BC FA 40 1A
RX,10:10:43.908,0x101,16,78 40 00 39 24 01 00 01 10 42 10 20 03 00 01 20
RX,10:10:43.929,0x101,32,79 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 14 4C BC FA 40 1A
TX,10:10:43.955,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:43.977,0x101,32,7A 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 14 4C BC FA 40 1A
TX,10:10:44.001,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:44.022,0x101,32,7B 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 15 4C BC FB 40 1A
TX,10:10:44.048,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:44.069,0x101,32,7C 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 15 4C BC FB 40 1A
TX,10:10:44.091,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:44.115,0x101,32,7D 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 15 4C BC FB 40 1A
TX,10:10:44.141,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:44.163,0x101,32,7E 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 15 4C BC FB 40 1A
TX,10:10:44.187,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:44.212,0x101,32,7F 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 14 4C BC FA 40 1A
TX,10:10:44.235,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:44.255,0x101,32,40 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 14 4C BC FA 40 1A
TX,10:10:44.279,0x300,6,40 40 40 08 04 01
TX,10:10:44.302,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:10:44.321,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:44.341,0x101,32,41 40 40 38 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 15 4C BC FB 40 1A
RX,10:10:44.361,0x101,16,42 40 00 39 24 01 00 01 10 42 10 20 03 00 01 20
RX,10:10:44.383,0x101,32,43 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 15 4C BC FB 40 1A
TX,10:10:44.408,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:44.427,0x101,32,44 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 15 4C BC FB 40 1A
TX,10:10:44.450,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:44.471,0x101,32,45 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 14 4C BC FA 40 1A
TX,10:10:44.492,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:44.515,0x101,32,46 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 14 4C BC FA 40 1A
TX,10:10:44.540,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:44.560,0x101,32,47 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 14 4C BC FA 40 1A
TX,10:10:44.582,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:44.602,0x101,32,48 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 14 4C BC FA 40 1A
TX,10:10:44.625,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:44.646,0x101,32,49 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 14 4C BC FA 40 1A
TX,10:10:44.669,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:44.689,0x101,32,4A 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 13 4C BC F9 40 1A
TX,10:10:44.710,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:44.728,0x101,32,4B 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 13 4C BC F9 40 1A
TX,10:10:44.750,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:44.770,0x101,32,4C 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 13 4C BC F9 40 1A
TX,10:10:44.789,0x300,6,40 40 40 08 04 01
TX,10:10:44.808,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:10:44.829,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:44.851,0x101,32,4D 40 40 38 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 13 4C BC F9 40 1A
RX,10:10:44.870,0x101,16,4E 40 00 39 24 01 00 01 10 42 10 20 03 00 01 20
RX,10:10:44.889,0x101,32,4F 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 13 4C BC F9 40 1A
TX,10:10:44.917,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:44.938,0x101,32,50 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 12 4C BC F8 40 1A
TX,10:10:44.968,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:44.991,0x101,32,51 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 12 4C BC F8 40 1A
TX,10:10:45.013,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:45.038,0x101,32,52 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 12 4C BC F8 40 1A
TX,10:10:45.066,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:45.088,0x101,32,53 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 12 4C BC F8 40 1A
TX,10:10:45.111,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:45.133,0x101,32,54 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 11 4C BC F7 40 1A
TX,10:10:45.167,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:45.190,0x101,32,55 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 11 4C BC F7 40 1A
TX,10:10:45.214,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:45.236,0x101,32,56 40 40 28 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 11 4C BC F7 40 1A
TX,10:10:45.266,0x300,6,40 40 40 08 04 01
TX,10:10:45.289,0x300,12,40 40 00 09 1C 01 00 01 10 42 10 20
TX,10:10:45.314,0x300,12,40 00 40 28 1C 01 06 01 00 41 EF 7A
RX,10:10:45.340,0x101,32,57 40 40 38 6C 01 1A 01 00 43 00 00 00 FF 7F 51 78 FF 7F 75 55 FF 7F FF 7F 12 11 4C BC F7 40 1A
